var,geo,group,t,n
regnet,PER,Colombia,2024 Oct,779
regnet,PER,Cuba,2024 Oct,74
regnet,PER,Dominican Republic,2024 Oct,155
regnet,PER,Ecuador,2024 Oct,3203
regnet,PER,Guatemala,2024 Oct,126
regnet,PER,Honduras,2024 Oct,-250
regnet,PER,Haiti,2024 Oct,1
regnet,PER,Mexico,2024 Oct,-4
regnet,PER,Nicaragua,2024 Oct,6
regnet,PER,Panama,2024 Oct,216
regnet,PER,El Salvador,2024 Oct,12
regnet,PER,United States,2024 Oct,907
regnet,PER,Bolivarian Republic of Venezuela,2024 Oct,-1286
regnet,PER,Africa,2024 Nov,-713
regnet,PER,Europe,2024 Nov,-3151
regnet,PER,Asia,2024 Nov,985
regnet,PER,Argentina,2024 Nov,-440
regnet,PER,Oceania,2024 Nov,-248
regnet,PER,Other Americas,2024 Nov,-4408
regnet,PER,Brazil,2024 Nov,-911
regnet,PER,Canada,2024 Nov,-389
regnet,PER,Colombia,2024 Nov,-187
regnet,PER,Cuba,2024 Nov,-14
regnet,PER,Dominican Republic,2024 Nov,-10
regnet,PER,Ecuador,2024 Nov,-1025
regnet,PER,Guatemala,2024 Nov,13
regnet,PER,Honduras,2024 Nov,-34
regnet,PER,Haiti,2024 Nov,0
regnet,PER,Mexico,2024 Nov,-80
regnet,PER,Nicaragua,2024 Nov,-17
regnet,PER,Panama,2024 Nov,-119
regnet,PER,El Salvador,2024 Nov,-11
regnet,PER,United States,2024 Nov,518
regnet,PER,Bolivarian Republic of Venezuela,2024 Nov,-1524
regnet,PER,Unknown,2024 Dec,0
regnet,PER,Other Americas,2024 Dec,8188
regnet,PER,Africa,2024 Dec,93
regnet,PER,Europe,2024 Dec,5609
regnet,PER,Asia,2024 Dec,-455
regnet,PER,Argentina,2024 Dec,4200
regnet,PER,Oceania,2024 Dec,609
regnet,PER,Brazil,2024 Dec,3908
regnet,PER,Canada,2024 Dec,2159
regnet,PER,Colombia,2024 Dec,144
regnet,PER,Cuba,2024 Dec,-43
regnet,PER,Dominican Republic,2024 Dec,23
regnet,PER,Ecuador,2024 Dec,276
regnet,PER,Guatemala,2024 Dec,22
regnet,PER,Honduras,2024 Dec,23
regnet,PER,Haiti,2024 Dec,2
regnet,PER,Mexico,2024 Dec,431
regnet,PER,Nicaragua,2024 Dec,3
regnet,PER,Panama,2024 Dec,52
regnet,PER,El Salvador,2024 Dec,-71
regnet,PER,United States,2024 Dec,13834
regnet,PER,Bolivarian Republic of Venezuela,2024 Dec,-3203
regnet,CRI,Asia,2025 Jan,-827
regnet,CRI,Africa,2025 Jan,-11
regnet,CRI,Europe,2025 Jan,-1933
regnet,CRI,Argentina,2025 Jan,879
regnet,CRI,Other Americas,2025 Jan,36080
regnet,CRI,Oceania,2025 Jan,-296
regnet,CRI,Brazil,2025 Jan,-597
regnet,CRI,Canada,2025 Jan,1508
regnet,CRI,Colombia,2025 Jan,177
regnet,CRI,Cuba,2025 Jan,-15
regnet,CRI,Dominican Republic,2025 Jan,54
regnet,CRI,Ecuador,2025 Jan,25
regnet,CRI,Guatemala,2025 Jan,374
regnet,CRI,Honduras,2025 Jan,603
regnet,CRI,Haiti,2025 Jan,8
regnet,CRI,Mexico,2025 Jan,-964
regnet,CRI,Nicaragua,2025 Jan,18029
regnet,CRI,Panama,2025 Jan,1031
regnet,CRI,El Salvador,2025 Jan,587
regnet,CRI,United States,2025 Jan,-16929
regnet,CRI,Bolivarian Republic of Venezuela,2025 Jan,159
regnet,CRI,Africa,2025 Feb,-17
regnet,CRI,Europe,2025 Feb,113
regnet,CRI,Asia,2025 Feb,96
regnet,CRI,Argentina,2025 Feb,-1221
regnet,CRI,Other Americas,2025 Feb,18620
regnet,CRI,Oceania,2025 Feb,-44
regnet,CRI,Brazil,2025 Feb,385
regnet,CRI,Canada,2025 Feb,-765
regnet,CRI,Colombia,2025 Feb,62
regnet,CRI,Cuba,2025 Feb,23
regnet,CRI,Dominican Republic,2025 Feb,52
regnet,CRI,Ecuador,2025 Feb,80
regnet,CRI,Guatemala,2025 Feb,-45
regnet,CRI,Honduras,2025 Feb,157
regnet,CRI,Haiti,2025 Feb,1
regnet,CRI,Mexico,2025 Feb,-139
regnet,CRI,Nicaragua,2025 Feb,3031
regnet,CRI,Panama,2025 Feb,-231
regnet,CRI,El Salvador,2025 Feb,175
regnet,CRI,United States,2025 Feb,-271
regnet,CRI,Bolivarian Republic of Venezuela,2025 Feb,14
regnet,CRI,Asia,2025 Mar,125
regnet,CRI,Africa,2025 Mar,-20
regnet,CRI,Europe,2025 Mar,-9548
regnet,CRI,Argentina,2025 Mar,-627
regnet,CRI,Other Americas,2025 Mar,1264
regnet,CRI,Oceania,2025 Mar,45
regnet,CRI,Brazil,2025 Mar,-468
regnet,CRI,Canada,2025 Mar,-8165
regnet,CRI,Colombia,2025 Mar,-48
regnet,CRI,Cuba,2025 Mar,-58
regnet,CRI,Dominican Republic,2025 Mar,-59
regnet,CRI,Ecuador,2025 Mar,-67
regnet,CRI,Guatemala,2025 Mar,-54
regnet,CRI,Honduras,2025 Mar,-168
regnet,CRI,Haiti,2025 Mar,4
regnet,CRI,Mexico,2025 Mar,-196
regnet,CRI,Nicaragua,2025 Mar,1266
regnet,CRI,Panama,2025 Mar,-2363
regnet,CRI,El Salvador,2025 Mar,-122
regnet,CRI,United States,2025 Mar,-5752
regnet,CRI,Bolivarian Republic of Venezuela,2025 Mar,-37
regnet,COL,Unknown,2024 Jan,60
regnet,COL,Asia,2024 Jan,1013
regnet,COL,Africa,2024 Jan,66
regnet,COL,Other Americas,2024 Jan,2357
regnet,COL,Europe,2024 Jan,-6640
regnet,COL,Argentina,2024 Jan,910
regnet,COL,Oceania,2024 Jan,-1138
regnet,COL,Brazil,2024 Jan,-2100
regnet,COL,Canada,2024 Jan,-1441
regnet,COL,Cuba,2024 Jan,-121
regnet,COL,Dominican Republic,2024 Jan,-1632
regnet,COL,Ecuador,2024 Jan,-2390
regnet,COL,Guatemala,2024 Jan,-40
regnet,COL,Honduras,2024 Jan,175
regnet,COL,Haiti,2024 Jan,7
regnet,COL,Mexico,2024 Jan,-3693
regnet,COL,Nicaragua,2024 Jan,47
regnet,COL,Panama,2024 Jan,-282
regnet,COL,El Salvador,2024 Jan,132
regnet,COL,United States,2024 Jan,-25301
regnet,COL,Bolivarian Republic of Venezuela,2024 Jan,-2209
regnet,COL,Other Americas,2024 Feb,-3258
regnet,COL,Unknown,2024 Feb,19
regnet,COL,Asia,2024 Feb,1385
regnet,COL,Europe,2024 Feb,-588
regnet,COL,Argentina,2024 Feb,-525
regnet,COL,Oceania,2024 Feb,-246
regnet,COL,Africa,2024 Feb,16
regnet,COL,Other Americas,2024 Mar,-3893
regnet,COL,Brazil,2024 Feb,-99
regnet,COL,Canada,2024 Feb,-232
regnet,COL,Cuba,2024 Feb,116
regnet,COL,Dominican Republic,2024 Feb,590
regnet,COL,Ecuador,2024 Feb,2409
regnet,COL,Guatemala,2024 Feb,-275
regnet,COL,Honduras,2024 Feb,-123
regnet,COL,Haiti,2024 Feb,7
regnet,COL,Mexico,2024 Feb,887
regnet,COL,Nicaragua,2024 Feb,4
regnet,COL,Panama,2024 Feb,-886
regnet,COL,El Salvador,2024 Feb,45
regnet,COL,United States,2024 Feb,2608
regnet,COL,Bolivarian Republic of Venezuela,2024 Feb,-438
regnet,COL,Other Americas,2024 Apr,-346
regnet,COL,Unknown,2024 Mar,-45
regnet,COL,Africa,2024 Mar,-54
regnet,COL,Europe,2024 Mar,-5431
regnet,COL,Asia,2024 Mar,1353
regnet,COL,Argentina,2024 Mar,-377
regnet,COL,Oceania,2024 Mar,140
regnet,COL,Other Americas,2024 May,-611
regnet,COL,Brazil,2024 Mar,-652
regnet,COL,Canada,2024 Mar,-1880
regnet,COL,Cuba,2024 Mar,-160
regnet,COL,Dominican Republic,2024 Mar,133
regnet,COL,Ecuador,2024 Mar,1802
regnet,COL,Guatemala,2024 Mar,134
regnet,COL,Honduras,2024 Mar,36
regnet,COL,Haiti,2024 Mar,6
regnet,COL,Mexico,2024 Mar,1923
regnet,COL,Nicaragua,2024 Mar,-25
regnet,COL,Panama,2024 Mar,-873
regnet,COL,El Salvador,2024 Mar,5
regnet,COL,United States,2024 Mar,-2773
regnet,COL,Bolivarian Republic of Venezuela,2024 Mar,-1019
regnet,COL,Other Americas,2024 Jun,4204
regnet,COL,Unknown,2024 Apr,21
regnet,COL,Europe,2024 Apr,-6985
regnet,COL,Asia,2024 Apr,2092
regnet,COL,Argentina,2024 Apr,-640
regnet,COL,Oceania,2024 Apr,-179
regnet,COL,Africa,2024 Apr,61
regnet,COL,Other Americas,2024 Jul,586
regnet,COL,Brazil,2024 Apr,105
regnet,COL,Canada,2024 Apr,-1463
regnet,COL,Cuba,2024 Apr,-55
regnet,COL,Dominican Republic,2024 Apr,-378
regnet,COL,Ecuador,2024 Apr,-502
regnet,COL,Guatemala,2024 Apr,85
regnet,COL,Honduras,2024 Apr,63
regnet,COL,Haiti,2024 Apr,-6
regnet,COL,Mexico,2024 Apr,-1916
regnet,COL,Nicaragua,2024 Apr,-10
regnet,COL,Panama,2024 Apr,-122
regnet,COL,El Salvador,2024 Apr,-141
regnet,COL,United States,2024 Apr,-6127
regnet,COL,Bolivarian Republic of Venezuela,2024 Apr,429
regnet,COL,Unknown,2024 May,2
regnet,COL,Asia,2024 May,1042
regnet,COL,Africa,2024 May,33
regnet,COL,Europe,2024 May,-5062
regnet,COL,Argentina,2024 May,15
regnet,COL,Oceania,2024 May,-8
regnet,COL,Other Americas,2024 Aug,-1934
regnet,COL,Brazil,2024 May,-25
regnet,COL,Canada,2024 May,-609
regnet,COL,Cuba,2024 May,-25
regnet,COL,Dominican Republic,2024 May,1091
regnet,COL,Ecuador,2024 May,1121
regnet,COL,Guatemala,2024 May,28
regnet,COL,Honduras,2024 May,-214
regnet,COL,Haiti,2024 May,14
regnet,COL,Mexico,2024 May,122
regnet,COL,Nicaragua,2024 May,37
regnet,COL,Panama,2024 May,194
regnet,COL,El Salvador,2024 May,80
regnet,COL,United States,2024 May,8035
regnet,COL,Bolivarian Republic of Venezuela,2024 May,-642
regnet,COL,Unknown,2024 Jun,-13
regnet,COL,Asia,2024 Jun,1131
regnet,COL,Africa,2024 Jun,1
regnet,COL,Europe,2024 Jun,3196
regnet,COL,Argentina,2024 Jun,-119
regnet,COL,Oceania,2024 Jun,210
regnet,COL,Other Americas,2024 Sep,-825
regnet,COL,Brazil,2024 Jun,-364
regnet,COL,Canada,2024 Jun,549
regnet,COL,Cuba,2024 Jun,-97
regnet,COL,Dominican Republic,2024 Jun,-433
regnet,COL,Ecuador,2024 Jun,281
regnet,COL,Guatemala,2024 Jun,492
regnet,COL,Honduras,2024 Jun,412
regnet,COL,Haiti,2024 Jun,-9
regnet,COL,Mexico,2024 Jun,1628
regnet,COL,Nicaragua,2024 Jun,-33
regnet,COL,Panama,2024 Jun,674
regnet,COL,El Salvador,2024 Jun,-14
regnet,COL,United States,2024 Jun,12677
regnet,COL,Bolivarian Republic of Venezuela,2024 Jun,-624
regnet,COL,Unknown,2024 Jul,-14
regnet,COL,Asia,2024 Jul,1739
regnet,COL,Africa,2024 Jul,62
regnet,COL,Europe,2024 Jul,16988
regnet,COL,Argentina,2024 Jul,589
regnet,COL,Oceania,2024 Jul,61
regnet,COL,Other Americas,2024 Oct,2265
regnet,COL,Brazil,2024 Jul,636
regnet,COL,Canada,2024 Jul,416
regnet,COL,Cuba,2024 Jul,32
regnet,COL,Dominican Republic,2024 Jul,564
regnet,COL,Ecuador,2024 Jul,3648
regnet,COL,Guatemala,2024 Jul,-550
regnet,COL,Honduras,2024 Jul,-101
regnet,COL,Haiti,2024 Jul,7
regnet,COL,Mexico,2024 Jul,3701
regnet,COL,Nicaragua,2024 Jul,37
regnet,COL,Panama,2024 Jul,-568
regnet,COL,El Salvador,2024 Jul,497
regnet,COL,United States,2024 Jul,-3567
regnet,COL,Bolivarian Republic of Venezuela,2024 Jul,794
regnet,COL,Unknown,2024 Aug,10
regnet,COL,Asia,2024 Aug,1938
regnet,COL,Europe,2024 Aug,-12215
regnet,COL,Argentina,2024 Aug,-134
regnet,COL,Oceania,2024 Aug,-7
regnet,COL,Africa,2024 Aug,191
regnet,COL,Other Americas,2024 Nov,167
regnet,COL,Brazil,2024 Aug,-458
regnet,COL,Canada,2024 Aug,-861
regnet,COL,Cuba,2024 Aug,-35
regnet,COL,Dominican Republic,2024 Aug,-368
regnet,COL,Ecuador,2024 Aug,-683
regnet,COL,Guatemala,2024 Aug,-21
regnet,COL,Honduras,2024 Aug,-57
regnet,COL,Haiti,2024 Aug,1
regnet,COL,Mexico,2024 Aug,-4098
regnet,COL,Nicaragua,2024 Aug,-27
regnet,COL,Panama,2024 Aug,422
regnet,COL,El Salvador,2024 Aug,-366
regnet,COL,United States,2024 Aug,-7283
regnet,COL,Bolivarian Republic of Venezuela,2024 Aug,3551
regnet,COL,Unknown,2024 Sep,-1
regnet,COL,Asia,2024 Sep,1455
regnet,COL,Africa,2024 Sep,-103
regnet,COL,Europe,2024 Sep,-4941
regnet,COL,Argentina,2024 Sep,21
regnet,COL,Oceania,2024 Sep,-169
regnet,COL,Other Americas,2024 Dec,8785
regnet,COL,Brazil,2024 Sep,43
regnet,COL,Canada,2024 Sep,-706
regnet,COL,Cuba,2024 Sep,-61
regnet,COL,Dominican Republic,2024 Sep,-379
regnet,COL,Ecuador,2024 Sep,-1239
regnet,COL,Guatemala,2024 Sep,-128
regnet,COL,Honduras,2024 Sep,773
regnet,COL,Haiti,2024 Sep,-10
regnet,COL,Mexico,2024 Sep,-1227
regnet,COL,Nicaragua,2024 Sep,13
regnet,COL,Panama,2024 Sep,-767
regnet,COL,El Salvador,2024 Sep,-44
regnet,COL,United States,2024 Sep,-12310
regnet,COL,Bolivarian Republic of Venezuela,2024 Sep,-1052
regnet,COL,Unknown,2024 Oct,97
regnet,COL,Asia,2024 Oct,2478
regnet,COL,Africa,2024 Oct,821
regnet,COL,Europe,2024 Oct,4451
regnet,COL,Argentina,2024 Oct,-68
regnet,COL,Oceania,2024 Oct,53
regnet,COL,Brazil,2024 Oct,457
regnet,COL,Canada,2024 Oct,797
regnet,COL,Cuba,2024 Oct,-117
regnet,COL,Dominican Republic,2024 Oct,734
regnet,COL,Ecuador,2024 Oct,3138
regnet,COL,Guatemala,2024 Oct,636
regnet,COL,Honduras,2024 Oct,-896
regnet,COL,Haiti,2024 Oct,13
regnet,COL,Mexico,2024 Oct,541
regnet,COL,Nicaragua,2024 Oct,2
regnet,COL,Panama,2024 Oct,1510
regnet,COL,El Salvador,2024 Oct,218
regnet,COL,United States,2024 Oct,3509
regnet,COL,Bolivarian Republic of Venezuela,2024 Oct,1553
regnet,COL,Unknown,2024 Nov,-84
regnet,COL,Asia,2024 Nov,1477
regnet,COL,Africa,2024 Nov,-647
regnet,COL,Europe,2024 Nov,7063
regnet,COL,Argentina,2024 Nov,121
regnet,COL,Oceania,2024 Nov,278
regnet,COL,Brazil,2024 Nov,510
regnet,COL,Canada,2024 Nov,1221
regnet,COL,Cuba,2024 Nov,-45
regnet,COL,Dominican Republic,2024 Nov,-316
regnet,COL,Ecuador,2024 Nov,-368
regnet,COL,Guatemala,2024 Nov,110
regnet,COL,Honduras,2024 Nov,201
regnet,COL,Haiti,2024 Nov,-10
regnet,COL,Mexico,2024 Nov,402
regnet,COL,Nicaragua,2024 Nov,4
regnet,COL,Panama,2024 Nov,193
regnet,COL,El Salvador,2024 Nov,21
regnet,COL,United States,2024 Nov,7478
regnet,COL,Bolivarian Republic of Venezuela,2024 Nov,1390
regnet,COL,Unknown,2024 Dec,-58
regnet,COL,Asia,2024 Dec,1369
regnet,COL,Africa,2024 Dec,-5
regnet,COL,Europe,2024 Dec,20145
regnet,COL,Argentina,2024 Dec,2270
regnet,COL,Oceania,2024 Dec,1313
regnet,COL,Brazil,2024 Dec,3193
regnet,COL,Canada,2024 Dec,3489
regnet,COL,Cuba,2024 Dec,-35
regnet,COL,Dominican Republic,2024 Dec,1475
regnet,COL,Ecuador,2024 Dec,3827
regnet,COL,Guatemala,2024 Dec,-44
regnet,COL,Honduras,2024 Dec,-12
regnet,COL,Haiti,2024 Dec,4
regnet,COL,Mexico,2024 Dec,2878
regnet,COL,Nicaragua,2024 Dec,-7
regnet,COL,Panama,2024 Dec,1237
regnet,COL,El Salvador,2024 Dec,-143
regnet,COL,United States,2024 Dec,26273
regnet,COL,Bolivarian Republic of Venezuela,2024 Dec,3427
regnet,COL,Unknown,2025 Jan,41
regnet,COL,Asia,2025 Jan,2316
regnet,COL,Africa,2025 Jan,58
regnet,COL,Other Americas,2025 Jan,851
regnet,COL,Europe,2025 Jan,-10391
regnet,COL,Argentina,2025 Jan,505
regnet,COL,Oceania,2025 Jan,-1464
regnet,COL,Brazil,2025 Jan,-2215
regnet,COL,Canada,2025 Jan,-943
regnet,COL,Cuba,2025 Jan,-84
regnet,COL,Dominican Republic,2025 Jan,-1732
regnet,COL,Ecuador,2025 Jan,-4227
regnet,COL,Guatemala,2025 Jan,-315
regnet,COL,Honduras,2025 Jan,-13
regnet,COL,Haiti,2025 Jan,-1
regnet,COL,Mexico,2025 Jan,-2453
regnet,COL,Nicaragua,2025 Jan,8
regnet,COL,Panama,2025 Jan,-93
regnet,COL,El Salvador,2025 Jan,-96
regnet,COL,United States,2025 Jan,-24702
regnet,COL,Bolivarian Republic of Venezuela,2025 Jan,-4307
regnet,COL,Unknown,2025 Feb,-12
regnet,COL,Asia,2025 Feb,1431
regnet,COL,Africa,2025 Feb,-23
regnet,COL,Other Americas,2025 Feb,-4443
regnet,COL,Europe,2025 Feb,1273
regnet,COL,Argentina,2025 Feb,-650
regnet,COL,Oceania,2025 Feb,-98
regnet,COL,Brazil,2025 Feb,1247
regnet,COL,Canada,2025 Feb,61
regnet,COL,Cuba,2025 Feb,7
regnet,COL,Dominican Republic,2025 Feb,1165
regnet,COL,Ecuador,2025 Feb,2411
regnet,COL,Guatemala,2025 Feb,-147
regnet,COL,Honduras,2025 Feb,-120
regnet,COL,Haiti,2025 Feb,1
regnet,COL,Mexico,2025 Feb,270
regnet,COL,Nicaragua,2025 Feb,24
regnet,COL,Panama,2025 Feb,882
regnet,COL,El Salvador,2025 Feb,77
regnet,COL,United States,2025 Feb,1123
regnet,COL,Bolivarian Republic of Venezuela,2025 Feb,1286
regnet,COL,Unknown,2025 Mar,5
regnet,COL,Asia,2025 Mar,1934
regnet,COL,Africa,2025 Mar,5
regnet,COL,Other Americas,2025 Mar,-3887
regnet,COL,Europe,2025 Mar,-12809
regnet,COL,Argentina,2025 Mar,-467
regnet,COL,Oceania,2025 Mar,-45
regnet,COL,Brazil,2025 Mar,-1452
regnet,COL,Canada,2025 Mar,-2389
regnet,COL,Cuba,2025 Mar,-28
regnet,COL,Dominican Republic,2025 Mar,-1438
regnet,COL,Ecuador,2025 Mar,-627
regnet,COL,Guatemala,2025 Mar,-110
regnet,COL,Honduras,2025 Mar,-70
regnet,COL,Haiti,2025 Mar,5
regnet,COL,Mexico,2025 Mar,-1625
regnet,COL,Nicaragua,2025 Mar,-52
regnet,COL,Panama,2025 Mar,-3407
regnet,COL,El Salvador,2025 Mar,-81
regnet,COL,United States,2025 Mar,-6243
regnet,COL,Bolivarian Republic of Venezuela,2025 Mar,-576
regnet,HND,Argentina,2022 Jan,-152
regnet,HND,Asia,2022 Jan,-166
regnet,HND,Asia,2022 Feb,-338
regnet,HND,Bolivarian Republic of Venezuela,2022 Feb,-113
regnet,ECU,Unknown,2022 May,-1
regnet,HND,Argentina,2022 May,-235
regnet,HND,Oceania,2022 May,-83
regnet,HND,Cuba,2022 May,-85
regnet,HND,Argentina,2022 Jun,-269
regnet,HND,Oceania,2022 Jun,-59
regnet,HND,Argentina,2022 Aug,-269
regnet,HND,Argentina,2022 Sep,-268
regnet,HND,Bolivarian Republic of Venezuela,2022 Dec,-133
regnet,HND,Argentina,2023 Feb,-202
regnet,HND,Argentina,2023 Mar,-282
regnet,HND,Argentina,2023 Apr,-399
regnet,COL,Dominican Republic,2023 Jun,-7758
regnet,HND,Cuba,2023 Sep,-65
regnet,HND,Bolivarian Republic of Venezuela,2023 Dec,-132
regnet,HND,Africa,2024 Jan,-68
regnet,BOL,Unknown,2024 Aug,-2
regnet,PER,Unknown,2024 Mar,-1
regnet,PER,Unknown,2024 May,-1
irreg,COL,Cuba,2022 Jan,4
irreg,COL,Ecuador,2022 Jan,10
irreg,COL,Haiti,2022 Jan,2
irreg,COL,Other Americas,2022 Jan,1
irreg,COL,Dominican Republic,2022 Jan,77
irreg,COL,Africa,2022 Jan,1
irreg,COL,Unknown,2022 Jan,1
irreg,COL,Bolivarian Republic of Venezuela,2022 Jan,37
irreg,COL,Cuba,2022 Feb,18
irreg,COL,Ecuador,2022 Feb,19
irreg,COL,Dominican Republic,2022 Feb,68
irreg,COL,Unknown,2022 Feb,2
irreg,COL,Bolivarian Republic of Venezuela,2022 Feb,37
irreg,COL,Other Americas,2022 Mar,3
irreg,COL,Asia,2022 Mar,19
irreg,COL,Africa,2022 Mar,1
irreg,COL,Cuba,2022 Mar,41
irreg,COL,Ecuador,2022 Mar,4
irreg,COL,Haiti,2022 Mar,1
irreg,COL,Dominican Republic,2022 Mar,38
irreg,COL,Unknown,2022 Mar,2
irreg,COL,Bolivarian Republic of Venezuela,2022 Mar,26
irreg,COL,Other Americas,2022 Apr,1
irreg,COL,Cuba,2022 Apr,1
irreg,COL,Ecuador,2022 Apr,13
irreg,COL,Asia,2022 Apr,1
irreg,COL,Dominican Republic,2022 Apr,34
irreg,COL,Unknown,2022 Apr,5
irreg,COL,Bolivarian Republic of Venezuela,2022 Apr,122
irreg,COL,Ecuador,2022 May,22
irreg,COL,Haiti,2022 May,11
irreg,COL,Asia,2022 May,4
irreg,COL,Africa,2022 May,1
irreg,COL,Dominican Republic,2022 May,54
irreg,COL,Unknown,2022 May,3
irreg,COL,Bolivarian Republic of Venezuela,2022 May,67
irreg,COL,Africa,2022 Jun,19
irreg,COL,Asia,2022 Jun,24
irreg,COL,Other Americas,2022 Jun,1
irreg,COL,Brazil,2022 Jun,1
irreg,COL,Ecuador,2022 Jun,22
irreg,COL,Europe,2022 Jun,1
irreg,COL,Haiti,2022 Jun,17
irreg,COL,Dominican Republic,2022 Jun,52
irreg,COL,Unknown,2022 Jun,3
irreg,COL,Bolivarian Republic of Venezuela,2022 Jun,35
irreg,COL,Asia,2022 Jul,27
irreg,COL,Cuba,2022 Jul,4
irreg,COL,Ecuador,2022 Jul,14
irreg,COL,Haiti,2022 Jul,2
irreg,COL,Africa,2022 Jul,3
irreg,COL,Dominican Republic,2022 Jul,53
irreg,COL,Unknown,2022 Jul,6
irreg,COL,Oceania,2022 Jul,1
irreg,COL,Bolivarian Republic of Venezuela,2022 Jul,59
irreg,COL,Other Americas,2022 Aug,2
irreg,COL,Cuba,2022 Aug,1
irreg,COL,Ecuador,2022 Aug,26
irreg,COL,Asia,2022 Aug,3
irreg,COL,Haiti,2022 Aug,9
irreg,COL,Dominican Republic,2022 Aug,64
irreg,COL,Unknown,2022 Aug,3
irreg,COL,Bolivarian Republic of Venezuela,2022 Aug,41
irreg,COL,Asia,2022 Sep,41
irreg,COL,Ecuador,2022 Sep,13
irreg,COL,Africa,2022 Sep,6
irreg,COL,Haiti,2022 Sep,10
irreg,COL,Dominican Republic,2022 Sep,82
irreg,COL,Unknown,2022 Sep,3
irreg,COL,Europe,2022 Sep,1
irreg,COL,Bolivarian Republic of Venezuela,2022 Sep,51
irreg,COL,Brazil,2022 Oct,2
irreg,COL,Asia,2022 Oct,24
irreg,COL,Cuba,2022 Oct,4
irreg,COL,Ecuador,2022 Oct,27
irreg,COL,Africa,2022 Oct,3
irreg,COL,Haiti,2022 Oct,24
irreg,COL,Other Americas,2022 Oct,1
irreg,COL,Dominican Republic,2022 Oct,37
irreg,COL,Unknown,2022 Oct,1
irreg,COL,Bolivarian Republic of Venezuela,2022 Oct,24
irreg,COL,Asia,2022 Nov,34
irreg,COL,Ecuador,2022 Nov,45
irreg,COL,Africa,2022 Nov,5
irreg,COL,Haiti,2022 Nov,20
irreg,COL,Other Americas,2022 Nov,2
irreg,COL,Dominican Republic,2022 Nov,81
irreg,COL,Unknown,2022 Nov,2
irreg,COL,Bolivarian Republic of Venezuela,2022 Nov,17
irreg,COL,Brazil,2022 Dec,1
irreg,COL,Africa,2022 Dec,10
irreg,COL,Asia,2022 Dec,22
irreg,COL,Ecuador,2022 Dec,40
irreg,COL,Haiti,2022 Dec,41
irreg,COL,Dominican Republic,2022 Dec,128
irreg,COL,Unknown,2022 Dec,1
irreg,COL,Bolivarian Republic of Venezuela,2022 Dec,37
irreg,COL,Asia,2023 Jan,2100
irreg,COL,Africa,2023 Jan,841
irreg,COL,Argentina,2023 Jan,1
irreg,COL,Other Americas,2023 Jan,730
irreg,COL,Brazil,2023 Jan,470
irreg,COL,Cuba,2023 Jan,78
irreg,COL,Ecuador,2023 Jan,5787
irreg,COL,Haiti,2023 Jan,9704
irreg,COL,Europe,2023 Jan,5
irreg,COL,Nicaragua,2023 Jan,1
irreg,COL,Dominican Republic,2023 Jan,101
irreg,COL,Unknown,2023 Jan,3
irreg,COL,Bolivarian Republic of Venezuela,2023 Jan,2070
irreg,COL,Asia,2023 Feb,1279
irreg,COL,Other Americas,2023 Feb,7673
irreg,COL,Europe,2023 Feb,19
irreg,COL,Africa,2023 Feb,8340
irreg,COL,Cuba,2023 Feb,3737
irreg,COL,Ecuador,2023 Feb,8
irreg,COL,Haiti,2023 Feb,1078
irreg,COL,Nicaragua,2023 Feb,36
irreg,COL,Unknown,2023 Feb,57
irreg,COL,Asia,2023 Mar,3089
irreg,COL,Europe,2023 Mar,11
irreg,COL,Africa,2023 Mar,689
irreg,COL,Argentina,2023 Mar,1
irreg,COL,Brazil,2023 Mar,409
irreg,COL,Other Americas,2023 Mar,620
irreg,COL,Cuba,2023 Mar,30
irreg,COL,Ecuador,2023 Mar,2528
irreg,COL,Haiti,2023 Mar,6762
irreg,COL,Dominican Republic,2023 Mar,118
irreg,COL,Unknown,2023 Mar,1
irreg,COL,Bolivarian Republic of Venezuela,2023 Mar,18671
irreg,COL,Asia,2023 Apr,3901
irreg,COL,Europe,2023 Apr,18
irreg,COL,Africa,2023 Apr,997
irreg,COL,Other Americas,2023 Apr,632
irreg,COL,Brazil,2023 Apr,335
irreg,COL,Cuba,2023 Apr,58
irreg,COL,Ecuador,2023 Apr,2919
irreg,COL,Haiti,2023 Apr,6371
irreg,COL,Dominican Republic,2023 Apr,132
irreg,COL,Unknown,2023 Apr,5
irreg,COL,Bolivarian Republic of Venezuela,2023 Apr,28191
irreg,COL,Asia,2023 May,5823
irreg,COL,Europe,2023 May,13
irreg,COL,Africa,2023 May,954
irreg,COL,Argentina,2023 May,1
irreg,COL,Other Americas,2023 May,427
irreg,COL,Brazil,2023 May,161
irreg,COL,Cuba,2023 May,62
irreg,COL,Ecuador,2023 May,3086
irreg,COL,Haiti,2023 May,4169
irreg,COL,Dominican Republic,2023 May,89
irreg,COL,Unknown,2023 May,27
irreg,COL,Bolivarian Republic of Venezuela,2023 May,21996
irreg,COL,Asia,2023 Jun,3962
irreg,COL,Africa,2023 Jun,856
irreg,COL,Other Americas,2023 Jun,230
irreg,COL,Brazil,2023 Jun,97
irreg,COL,Cuba,2023 Jun,87
irreg,COL,Ecuador,2023 Jun,5545
irreg,COL,Haiti,2023 Jun,2218
irreg,COL,Europe,2023 Jun,10
irreg,COL,Dominican Republic,2023 Jun,46
irreg,COL,Unknown,2023 Jun,7
irreg,COL,Oceania,2023 Jun,1
